Station ,VA Facility Name,Service Descriptor,NumAuths,NumVets
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Orthopedics,80,64
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Outpatient Dialysis,110,82
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Outpatient Infusion (IV Therapy/Infusion),99,84
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)","Outpatient Infusion (IV Therapy/Infusion, Clinic)",8,6
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Pain Management,50,38
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Pharmacy,1,1
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Physical Therapy,1172,943
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Plastic Surgery,3,3
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Podiatry,138,134
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Primary Care,515,427
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Pulmonary,18,14
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Pulmonary (Pulmonary Rehab),5,4
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Radiation Therapy,352,309
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Rehabilitation Medicine,3,2
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Respite Care,271,185
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Rheumatology,5,5
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Skilled Nursing,445,331
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Skilled Nursing Home Care,18,15
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Sleep Study,24,23
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Urgent/Emergent,3787,2643
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Urology,39,35
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Vascular Surgery,7,5
598,"Central Arkansas VA-John L. McClellan (Little Rock, AR)",Wound Care,12,11
600,"Long Beach, CA VA",Referrals unmatched to a service category,1446,1294
600,"Long Beach, CA VA",Acupuncture,55,43
600,"Long Beach, CA VA",Acute Inpatient Hospital,224,201
600,"Long Beach, CA VA",Allergy and Immunology,4,2
600,"Long Beach, CA VA",Audiology,290,283
600,"Long Beach, CA VA",Biofeedback,1,1
600,"Long Beach, CA VA",Bowel and Bladder Treatment & Rehabilitation,78,61
600,"Long Beach, CA VA",Cardiac Catheterization Services,2,1
600,"Long Beach, CA VA",Cardiac Rehab,1,1
600,"Long Beach, CA VA",Cardiology,69,43
600,"Long Beach, CA VA",Cardiology Stress Test,4,4
600,"Long Beach, CA VA",Chiropractic,232,184
600,"Long Beach, CA VA",Compensation & Pension Audio,1396,1288
600,"Long Beach, CA VA",Compensation & Pension Medical,2351,1957
600,"Long Beach, CA VA",Compensation & Pension Specialty,27,26
600,"Long Beach, CA VA",Dental,560,358
600,"Long Beach, CA VA",Dermatology,10,9
600,"Long Beach, CA VA",Diagnostic Radiology,10,8
600,"Long Beach, CA VA",Diagnostic Radiology CT,5,4
600,"Long Beach, CA VA",Diagnostic Radiology Dexa Scan,1,1
600,"Long Beach, CA VA",Diagnostic Radiology MRI/MRA,1463,1034
600,"Long Beach, CA VA",Diagnostic Radiology Ultrasound,2,2
600,"Long Beach, CA VA",ENT,7,7
600,"Long Beach, CA VA",Endocrinology,5,2
600,"Long Beach, CA VA",GYN,12,11
600,"Long Beach, CA VA",Gastroenterology,1,1
600,"Long Beach, CA VA",Gastroenterology Colonoscopy,27,19
600,"Long Beach, CA VA",General Surgery,20,19
600,"Long Beach, CA VA",Home Health Homemaker,24,23
600,"Long Beach, CA VA",Home Health Homemaker/Health Aid,1142,975
600,"Long Beach, CA VA",Hospice,39,36
600,"Long Beach, CA VA",Hyperbaric Therapy,1,1
600,"Long Beach, CA VA",Internal Medicine,26,22
600,"Long Beach, CA VA",Laboratory,2,2
600,"Long Beach, CA VA",Mammorgraphy,3,3
600,"Long Beach, CA VA",Mental Health,211,192
600,"Long Beach, CA VA",Neurology,82,63
600,"Long Beach, CA VA",Newborn Care,5,5
600,"Long Beach, CA VA",OB,130,87
600,"Long Beach, CA VA",Oncology,9,8
600,"Long Beach, CA VA",Opthalmology,24,17
600,"Long Beach, CA VA",Optometry,9,8
600,"Long Beach, CA VA",Orthopedics,56,38
600,"Long Beach, CA VA",Outpatient Chemotherapy,2,1
600,"Long Beach, CA VA",Outpatient Dialysis,190,119
600,"Long Beach, CA VA",Outpatient Infusion (IV Therapy/Infusion),101,85
600,"Long Beach, CA VA","Outpatient Infusion (IV Therapy/Infusion, Clinic)",22,20
600,"Long Beach, CA VA",Pain Management,673,602
600,"Long Beach, CA VA",Physical Therapy,1175,978
600,"Long Beach, CA VA",Plastic Surgery,3,3
600,"Long Beach, CA VA",Podiatry,121,118
600,"Long Beach, CA VA",Primary Care,20,19
600,"Long Beach, CA VA",Psychology,1,1
600,"Long Beach, CA VA",Pulmonary,4,3
600,"Long Beach, CA VA",Radiation Therapy,13,8
600,"Long Beach, CA VA",Rehabilitation Medicine,106,100
600,"Long Beach, CA VA",Respite Care,66,59
600,"Long Beach, CA VA",Skilled Nursing,3,3
600,"Long Beach, CA VA",Skilled Nursing Home Care,446,301
600,"Long Beach, CA VA",Sleep Study,343,305
600,"Long Beach, CA VA",Urgent/Emergent,3648,1131
600,"Long Beach, CA VA",Urology,22,17
600,"Long Beach, CA VA",Vascular Surgery,2,2
603,"Robley Rex VA (Louisville, KY)",Acupuncture,8,8
603,"Robley Rex VA (Louisville, KY)",Acute Inpatient Hospital,428,365
603,"Robley Rex VA (Louisville, KY)",Adult Day Care,36,36
603,"Robley Rex VA (Louisville, KY)",Allergy and Immunology,140,129
603,"Robley Rex VA (Louisville, KY)",Audiology,7,7
603,"Robley Rex VA (Louisville, KY)",Bowel and Bladder Treatment & Rehabilitation,10,10
603,"Robley Rex VA (Louisville, KY)",Cardiac Catheterization Services,2,2
603,"Robley Rex VA (Louisville, KY)",Cardiac Rehab,2,2
603,"Robley Rex VA (Louisville, KY)",Cardiology,171,154
603,"Robley Rex VA (Louisville, KY)",Cardiology Stress Test,2,2
603,"Robley Rex VA (Louisville, KY)",Chiropractic,266,220
603,"Robley Rex VA (Louisville, KY)",Dental,308,261
603,"Robley Rex VA (Louisville, KY)",Dermatology,56,47
603,"Robley Rex VA (Louisville, KY)",Diagnostic Radiology,946,778
603,"Robley Rex VA (Louisville, KY)",Diagnostic Radiology CT,19,18
603,"Robley Rex VA (Louisville, KY)",Diagnostic Radiology Dexa Scan,5,5
603,"Robley Rex VA (Louisville, KY)",Diagnostic Radiology MRI/MRA,33,32
603,"Robley Rex VA (Louisville, KY)",Diagnostic Radiology PET,544,312
603,"Robley Rex VA (Louisville, KY)",Diagnostic Radiology Ultrasound,69,66
603,"Robley Rex VA (Louisville, KY)",ENT,12,12
603,"Robley Rex VA (Louisville, KY)",Endocrinology,14,13
603,"Robley Rex VA (Louisville, KY)",GYN,222,138
603,"Robley Rex VA (Louisville, KY)",Gastroenterology,146,123
603,"Robley Rex VA (Louisville, KY)",Gastroenterology Colonoscopy,12,12
603,"Robley Rex VA (Louisville, KY)",General Surgery,742,495
603,"Robley Rex VA (Louisville, KY)",Genetic Testing/Counseling,19,19
603,"Robley Rex VA (Louisville, KY)",Home Health Homemaker/Health Aid,464,463
603,"Robley Rex VA (Louisville, KY)",Hospice,116,112
603,"Robley Rex VA (Louisville, KY)",Infectious Disease,10,9
603,"Robley Rex VA (Louisville, KY)",Internal Medicine,84,71
603,"Robley Rex VA (Louisville, KY)",Laboratory,27,25
603,"Robley Rex VA (Louisville, KY)",Mammorgraphy,1301,1047
603,"Robley Rex VA (Louisville, KY)",Mental Health,100,89
603,"Robley Rex VA (Louisville, KY)",Nephrology,1,1
603,"Robley Rex VA (Louisville, KY)",Neurology,78,71
603,"Robley Rex VA (Louisville, KY)",Newborn Care,4,4
603,"Robley Rex VA (Louisville, KY)",Nuclear Medicine,1,1
603,"Robley Rex VA (Louisville, KY)",OB,2,2
603,"Robley Rex VA (Louisville, KY)",Oncology,6,6
603,"Robley Rex VA (Louisville, KY)",Opthalmology,604,337
603,"Robley Rex VA (Louisville, KY)",Optometry,6681,6443
603,"Robley Rex VA (Louisville, KY)",Orthopedics,632,466
603,"Robley Rex VA (Louisville, KY)",Outpatient Dialysis,51,41
603,"Robley Rex VA (Louisville, KY)",Outpatient Infusion (IV Therapy/Infusion),1,1
603,"Robley Rex VA (Louisville, KY)","Outpatient Infusion (IV Therapy/Infusion, Clinic)",94,81
603,"Robley Rex VA (Louisville, KY)",Pain Management,698,414
603,"Robley Rex VA (Louisville, KY)",Pharmacy,5,4
603,"Robley Rex VA (Louisville, KY)",Physical Therapy,59,55
603,"Robley Rex VA (Louisville, KY)",Plastic Surgery,2,2
603,"Robley Rex VA (Louisville, KY)",Podiatry,90,86
603,"Robley Rex VA (Louisville, KY)",Primary Care,189,164
603,"Robley Rex VA (Louisville, KY)",Pulmonary,15,14
603,"Robley Rex VA (Louisville, KY)",Pulmonary (Pulmonary Rehab),29,29
603,"Robley Rex VA (Louisville, KY)",Radiation Therapy,226,221
603,"Robley Rex VA (Louisville, KY)",Rehabilitation Medicine,7,7
603,"Robley Rex VA (Louisville, KY)",Respite Care,221,215
603,"Robley Rex VA (Louisville, KY)",Rheumatology,4,4
603,"Robley Rex VA (Louisville, KY)",Skilled Nursing,353,350
603,"Robley Rex VA (Louisville, KY)",Skilled Nursing Home Care,183,179
603,"Robley Rex VA (Louisville, KY)",Transportation,1,1
603,"Robley Rex VA (Louisville, KY)",Urgent/Emergent,3935,1515
603,"Robley Rex VA (Louisville, KY)",Urology,4,4
603,"Robley Rex VA (Louisville, KY)",Vascular Surgery,12,11
603,"Robley Rex VA (Louisville, KY)",Wound Care,3,3
605,"Loma Linda, CA VA",Referrals unmatched to a service category,2,2
605,"Loma Linda, CA VA",Acupuncture,548,481
605,"Loma Linda, CA VA",Acute Inpatient Hospital,420,374
605,"Loma Linda, CA VA",Adult Day Care,24,21
605,"Loma Linda, CA VA",Allergy and Immunology,5,5
605,"Loma Linda, CA VA",Audiology,139,129
605,"Loma Linda, CA VA",Bowel and Bladder Treatment & Rehabilitation,1,1
605,"Loma Linda, CA VA",Cardiac Catheterization Services,1,1
605,"Loma Linda, CA VA",Cardiac Rehab,2,2
605,"Loma Linda, CA VA",Cardiology,77,65
605,"Loma Linda, CA VA",Cardiology Stress Test,1,1
605,"Loma Linda, CA VA",Chiropractic,396,366
605,"Loma Linda, CA VA",Compensation & Pension Medical,4466,4065
605,"Loma Linda, CA VA",Dental,3348,1359
605,"Loma Linda, CA VA",Dermatology,511,493
605,"Loma Linda, CA VA",Diagnostic Radiology,25,24
605,"Loma Linda, CA VA",Diagnostic Radiology CT,7,7
605,"Loma Linda, CA VA",Diagnostic Radiology MRI/MRA,50,45
605,"Loma Linda, CA VA",Diagnostic Radiology Ultrasound,10,9
605,"Loma Linda, CA VA",ENT,23,22
605,"Loma Linda, CA VA",Endocrinology,2,2
605,"Loma Linda, CA VA",GYN,34,29
605,"Loma Linda, CA VA",Gastroenterology,100,89
605,"Loma Linda, CA VA",Gastroenterology Colonoscopy,37,35
605,"Loma Linda, CA VA",General Surgery,31,28
605,"Loma Linda, CA VA",Home Health Homemaker,44,43
605,"Loma Linda, CA VA",Home Health Homemaker/Health Aid,1397,1229
605,"Loma Linda, CA VA",Hospice,177,171
605,"Loma Linda, CA VA",Infectious Disease,15,13
605,"Loma Linda, CA VA",Internal Medicine,25,24
605,"Loma Linda, CA VA",Laboratory,318,264
605,"Loma Linda, CA VA",Mental Health,156,104
605,"Loma Linda, CA VA",Nephrology,9,8
605,"Loma Linda, CA VA",Neurology,42,38
605,"Loma Linda, CA VA",Neurosurgery,2,2
605,"Loma Linda, CA VA",Newborn Care,10,10
605,"Loma Linda, CA VA",Nuclear Medicine,2,2
605,"Loma Linda, CA VA",Nutrition/Dietitics,2,2
605,"Loma Linda, CA VA",OB,217,129
605,"Loma Linda, CA VA",Oncology,24,18
605,"Loma Linda, CA VA",Opthalmology,1972,1694
605,"Loma Linda, CA VA",Optometry,1559,1521
605,"Loma Linda, CA VA",Orthopedics,208,165
605,"Loma Linda, CA VA",Outpatient Chemotherapy,4,4
605,"Loma Linda, CA VA",Outpatient Dialysis,206,166
605,"Loma Linda, CA VA",Outpatient Infusion (IV Therapy/Infusion),89,85
605,"Loma Linda, CA VA",Pain Management,613,454
605,"Loma Linda, CA VA",Pharmacy,1,1
605,"Loma Linda, CA VA",Physical Therapy,1107,979
605,"Loma Linda, CA VA",Plastic Surgery,4,3
605,"Loma Linda, CA VA",Podiatry,49,46
605,"Loma Linda, CA VA",Primary Care,451,403
605,"Loma Linda, CA VA",Pulmonary,15,15
605,"Loma Linda, CA VA",Pulmonary (Pulmonary Rehab),1,1
605,"Loma Linda, CA VA",Radiation Therapy,98,85
605,"Loma Linda, CA VA",Rehabilitation Medicine,4,4
605,"Loma Linda, CA VA",Respite Care,57,56
605,"Loma Linda, CA VA",Rheumatology,15,13
605,"Loma Linda, CA VA",Skilled Nursing,279,255
605,"Loma Linda, CA VA",Skilled Nursing Home Care,1526,1235
605,"Loma Linda, CA VA",Sleep Study,1369,1327
605,"Loma Linda, CA VA",Urgent/Emergent,9017,3031
605,"Loma Linda, CA VA",Urology,132,125
605,"Loma Linda, CA VA",Vascular Surgery,2,2
607,"William S. Middleton VA (Madison, WI)",Referrals unmatched to a service category,34,34
607,"William S. Middleton VA (Madison, WI)",Acupuncture,74,62
607,"William S. Middleton VA (Madison, WI)",Acute Inpatient Hospital,311,271
607,"William S. Middleton VA (Madison, WI)",Adult Day Care,58,42
607,"William S. Middleton VA (Madison, WI)",Audiology,11,10
607,"William S. Middleton VA (Madison, WI)",Cardiac Catheterization Services,45,41
607,"William S. Middleton VA (Madison, WI)",Cardiac Rehab,67,66
607,"William S. Middleton VA (Madison, WI)",Cardiology,184,155
607,"William S. Middleton VA (Madison, WI)",Cardiology Imaging,2,2
607,"William S. Middleton VA (Madison, WI)",Cardiology Stress Test,12,12
607,"William S. Middleton VA (Madison, WI)",Chiropractic,122,112
607,"William S. Middleton VA (Madison, WI)",Compensation & Pension Specialty,1,1
607,"William S. Middleton VA (Madison, WI)",Dental,260,234
607,"William S. Middleton VA (Madison, WI)",Dermatology,115,101
607,"William S. Middleton VA (Madison, WI)",Diagnostic Radiology,651,534
607,"William S. Middleton VA (Madison, WI)",Diagnostic Radiology CT,178,170
607,"William S. Middleton VA (Madison, WI)",Diagnostic Radiology Dexa Scan,3,3
607,"William S. Middleton VA (Madison, WI)",Diagnostic Radiology MRI/MRA,1273,1137
607,"William S. Middleton VA (Madison, WI)",Diagnostic Radiology PET,212,190
607,"William S. Middleton VA (Madison, WI)",Diagnostic Radiology Ultrasound,231,208
607,"William S. Middleton VA (Madison, WI)",ENT,45,40
607,"William S. Middleton VA (Madison, WI)",Endocrinology,6,6
607,"William S. Middleton VA (Madison, WI)",GYN,113,94
607,"William S. Middleton VA (Madison, WI)",Gastroenterology,704,568
607,"William S. Middleton VA (Madison, WI)",Gastroenterology Colonoscopy,567,550
607,"William S. Middleton VA (Madison, WI)",General Surgery,107,88
607,"William S. Middleton VA (Madison, WI)",Genetic Testing/Counseling,40,38
607,"William S. Middleton VA (Madison, WI)",Home Health Homemaker,17,9
607,"William S. Middleton VA (Madison, WI)",Home Health Homemaker/Health Aid,650,379
607,"William S. Middleton VA (Madison, WI)",Home Health RN,1,1
607,"William S. Middleton VA (Madison, WI)",Hospice,77,67
607,"William S. Middleton VA (Madison, WI)",Infectious Disease,1,1
607,"William S. Middleton VA (Madison, WI)",Internal Medicine,148,140
607,"William S. Middleton VA (Madison, WI)",Laboratory,638,574
607,"William S. Middleton VA (Madison, WI)",Long Term Care,1,1
607,"William S. Middleton VA (Madison, WI)",Mammorgraphy,689,604
607,"William S. Middleton VA (Madison, WI)",Mental Health,67,60
607,"William S. Middleton VA (Madison, WI)",Nephrology,7,6
607,"William S. Middleton VA (Madison, WI)",Neurology,109,87
607,"William S. Middleton VA (Madison, WI)",Newborn Care,8,7
607,"William S. Middleton VA (Madison, WI)",Nuclear Medicine,576,479
607,"William S. Middleton VA (Madison, WI)",OB,77,41
607,"William S. Middleton VA (Madison, WI)",Oncology,4,3
607,"William S. Middleton VA (Madison, WI)",Opthalmology,249,210
607,"William S. Middleton VA (Madison, WI)",Optometry,1998,1945
607,"William S. Middleton VA (Madison, WI)",Orthopedics,289,229
607,"William S. Middleton VA (Madison, WI)",Outpatient Chemotherapy,9,4
607,"William S. Middleton VA (Madison, WI)",Outpatient Dialysis,144,69
607,"William S. Middleton VA (Madison, WI)",Outpatient Infusion (IV Therapy/Infusion),117,110
607,"William S. Middleton VA (Madison, WI)","Outpatient Infusion (IV Therapy/Infusion, Clinic)",11,10
607,"William S. Middleton VA (Madison, WI)",Pain Management,33,29
607,"William S. Middleton VA (Madison, WI)",Pharmacy,1,1
607,"William S. Middleton VA (Madison, WI)",Physical Therapy,892,803
607,"William S. Middleton VA (Madison, WI)",Plastic Surgery,3,3
607,"William S. Middleton VA (Madison, WI)",Podiatry,41,36
607,"William S. Middleton VA (Madison, WI)",Primary Care,80,70
607,"William S. Middleton VA (Madison, WI)",Pulmonary,92,84
607,"William S. Middleton VA (Madison, WI)",Pulmonary (Pulmonary Rehab),36,35
607,"William S. Middleton VA (Madison, WI)",Radiation Therapy,342,298
607,"William S. Middleton VA (Madison, WI)",Rehabilitation Medicine,80,75
607,"William S. Middleton VA (Madison, WI)",Respiratory Therapy,2,2
607,"William S. Middleton VA (Madison, WI)",Respite Care,197,129
607,"William S. Middleton VA (Madison, WI)",Rheumatology,5,5
607,"William S. Middleton VA (Madison, WI)",Skilled Nursing,755,645
607,"William S. Middleton VA (Madison, WI)",Skilled Nursing Home Care,350,300
607,"William S. Middleton VA (Madison, WI)",Sleep Study,305,265
607,"William S. Middleton VA (Madison, WI)",Transportation,1,1
607,"William S. Middleton VA (Madison, WI)",Urgent/Emergent,3767,1252
607,"William S. Middleton VA (Madison, WI)",Urology,148,125
607,"William S. Middleton VA (Madison, WI)",Vascular Surgery,55,44
607,"William S. Middleton VA (Madison, WI)",Wound Care,5,5
608,"Manchester, NH VA ",Referrals unmatched to a service category,167,151
608,"Manchester, NH VA ",Acupuncture,76,52
608,"Manchester, NH VA ",Acute Inpatient Hospital,738,534
608,"Manchester, NH VA ",Adult Day Care,66,52
608,"Manchester, NH VA ",Allergy and Immunology,24,20
608,"Manchester, NH VA ",Audiology,88,77
608,"Manchester, NH VA ",Biofeedback,1,1
608,"Manchester, NH VA ",Bowel and Bladder Treatment & Rehabilitation,41,19
608,"Manchester, NH VA ",Cardiac Catheterization Services,22,21
608,"Manchester, NH VA ",Cardiac Rehab,40,35
608,"Manchester, NH VA ",Cardiology,229,195
608,"Manchester, NH VA ",Cardiology Imaging,4,4
608,"Manchester, NH VA ",Cardiology Stress Test,21,20
608,"Manchester, NH VA ",Chiropractic,294,195
608,"Manchester, NH VA ",Compensation & Pension Specialty,10,10
608,"Manchester, NH VA ",Dental,688,399
608,"Manchester, NH VA ",Dermatology,132,113
608,"Manchester, NH VA ",Diagnostic Radiology,159,133
608,"Manchester, NH VA ",Diagnostic Radiology CT,35,34
608,"Manchester, NH VA ",Diagnostic Radiology Dexa Scan,4,4
608,"Manchester, NH VA ",Diagnostic Radiology MRI/MRA,138,117
608,"Manchester, NH VA ",Diagnostic Radiology PET,19,15
608,"Manchester, NH VA ",Diagnostic Radiology Ultrasound,107,97
608,"Manchester, NH VA ",ENT,203,169
608,"Manchester, NH VA ",Endocrinology,35,29
608,"Manchester, NH VA ",GYN,43,40
608,"Manchester, NH VA ",Gastroenterology,550,441
608,"Manchester, NH VA ",Gastroenterology Colonoscopy,114,106
608,"Manchester, NH VA ",General Surgery,376,314
608,"Manchester, NH VA ",Genetic Testing/Counseling,9,9
608,"Manchester, NH VA ",Home Health Homemaker/Health Aid,616,334
608,"Manchester, NH VA ",Hospice,17,14
608,"Manchester, NH VA ",Infectious Disease,12,12
608,"Manchester, NH VA ",Internal Medicine,20,20
608,"Manchester, NH VA ",Laboratory,10,9
608,"Manchester, NH VA ",Long Term Care,6,6
608,"Manchester, NH VA ",Mammorgraphy,455,412
608,"Manchester, NH VA ",Mental Health,112,85
608,"Manchester, NH VA ",Nephrology,230,212
608,"Manchester, NH VA ",Neurology,652,530
608,"Manchester, NH VA ",Nuclear Medicine,26,24
608,"Manchester, NH VA ",Nutrition/Dietitics,11,9
608,"Manchester, NH VA ",OB,27,26
608,"Manchester, NH VA ",Oncology,73,54
608,"Manchester, NH VA ",Opthalmology,710,504
608,"Manchester, NH VA ",Optometry,152,131
608,"Manchester, NH VA ",Orthopedics,874,610
608,"Manchester, NH VA ",Outpatient Chemotherapy,17,11
608,"Manchester, NH VA ",Outpatient Dialysis,12,11
608,"Manchester, NH VA ",Outpatient Infusion (IV Therapy/Infusion),4,4
608,"Manchester, NH VA ","Outpatient Infusion (IV Therapy/Infusion, Clinic)",28,13
608,"Manchester, NH VA ",Pain Management,724,549
608,"Manchester, NH VA ",Physical Therapy,464,349
608,"Manchester, NH VA ",Plastic Surgery,23,19
608,"Manchester, NH VA ",Podiatry,127,99
608,"Manchester, NH VA ",Primary Care,601,500
608,"Manchester, NH VA ",Pulmonary,353,318
608,"Manchester, NH VA ",Pulmonary (Pulmonary Rehab),17,17
608,"Manchester, NH VA ",Radiation Therapy,68,44
608,"Manchester, NH VA ",Rehabilitation Medicine,72,65
