station_id,facility_id,name,visn_id,ref_date,main_facility,tot_appts,appts_under_7,appts_under_14,appts_under_30,appts_under_60,appts_under_90,appts_under_120,appts_over_120,pc_avg_wait,sc_avg_wait,mh_avg_wait
619,619GE,monroe county,07,2016-08-01,0,739,688,30,17,4,0,0,0,1.66,,2.87
619,619GF,central alabamamontgomery va clinic,07,2016-08-01,0,5172,3450,460,702,428,112,17,3,7.51,15.78,6.44
619,619QB,fort benning,07,2016-08-01,0,2483,1820,188,170,151,115,38,1,11.47,6.22,23.08
679,99999,"tuscaloosa, al",07,2016-08-01,0,11996,10478,496,652,257,73,35,5,6.40,4.99,2.77
679,679,tuscaloosa va medicalcenter,07,2016-08-01,1,11829,10321,489,649,257,73,35,5,6.77,4.99,2.78
679,679HK,tuscaloosa va mobileclinic,07,2016-08-01,0,158,150,5,3,0,0,0,0,1.54,,
679,679MA,ides columbus,07,2016-08-01,0,9,7,2,0,0,0,0,0,,4.00,0.00
516,99999,"bay pines, fl",08,2016-08-01,0,85013,75693,4023,3746,1234,235,67,15,2.57,4.62,1.95
516,516,c.w. bill young vamc,08,2016-08-01,1,47850,42605,2307,2181,655,81,16,5,2.65,4.72,1.90
516,516BZ,lee county,08,2016-08-01,0,19071,16276,1065,1067,484,128,43,8,2.66,5.79,1.75
516,516GA,sarasota,08,2016-08-01,0,3881,3570,157,116,36,2,0,0,2.97,1.29,1.37
516,516GB,st. petersburg,08,2016-08-01,0,636,588,41,6,0,1,0,0,1.78,,1.95
516,516GC,palm harbor,08,2016-08-01,0,2410,2255,65,43,33,11,2,1,3.20,0.41,1.26
516,516GD,bradenton,08,2016-08-01,0,4412,4141,132,138,1,0,0,0,1.88,0.94,3.47
516,516GE,port charlotte,08,2016-08-01,0,3098,2744,169,148,21,10,6,0,4.23,2.71,2.24
516,516GF,naples,08,2016-08-01,0,2255,2167,55,32,1,0,0,0,0.70,3.76,3.07
516,516GH,sebring,08,2016-08-01,0,1400,1347,32,15,3,2,0,1,1.28,6.36,1.33
546,99999,"miami, fl",08,2016-08-01,0,56986,52198,1876,1750,867,142,113,40,4.23,3.54,1.16
546,546,bruce w carter vamc,08,2016-08-01,1,33969,31480,1028,866,489,84,17,5,5.55,2.51,0.28
546,546BZ,william bill klingvaoc,08,2016-08-01,0,14994,13162,598,706,341,56,96,35,4.51,6.96,1.45
546,546GA,miami,08,2016-08-01,0,1068,1065,1,1,0,1,0,0,0.08,,0.73
546,546GB,key west,08,2016-08-01,0,1438,1310,72,46,10,0,0,0,2.64,1.14,5.67
546,546GC,homestead,08,2016-08-01,0,2016,1831,89,80,16,0,0,0,2.31,1.90,4.07
546,546GD,pembroke pines,08,2016-08-01,0,1035,979,27,27,2,0,0,0,1.82,1.75,1.71
546,546GE,key largo,08,2016-08-01,0,281,261,13,4,2,1,0,0,1.41,4.10,3.68
546,546GF,hollywood,08,2016-08-01,0,1452,1415,25,11,1,0,0,0,1.10,1.06,0.59
546,546GH,deerfield beach,08,2016-08-01,0,733,695,23,9,6,0,0,0,1.51,1.49,3.92
548,99999,"west palm beach, fl",08,2016-08-01,0,57319,50226,2619,2851,1305,241,59,18,2.05,5.58,3.37
548,548,west palm beach vamc,08,2016-08-01,1,43534,36829,2410,2706,1277,236,59,17,3.12,6.07,3.60
548,548GA,fort pierce,08,2016-08-01,0,2491,2375,57,53,5,1,0,0,0.82,2.34,4.44
548,548GB,delray beach,08,2016-08-01,0,3634,3555,33,40,5,1,0,0,0.50,1.32,0.77
548,548GC,stuart,08,2016-08-01,0,2838,2757,54,20,7,0,0,0,0.80,1.47,1.49
548,548GD,boca raton,08,2016-08-01,0,1886,1833,30,17,4,1,0,1,0.61,1.04,4.16
548,548GE,vero beach,08,2016-08-01,0,1771,1767,2,1,1,0,0,0,0.03,0.73,0.20
548,548GF,okeechobee,08,2016-08-01,0,1165,1110,33,14,6,2,0,0,0.50,4.26,8.43
573,99999,"gainesville, fl",08,2016-08-01,0,95616,80190,5592,5828,2792,769,266,179,5.15,6.55,3.01
573,573,malcolm randall vamc,08,2016-08-01,1,35721,30238,1940,2060,1061,257,82,83,4.78,6.08,2.61
573,573A4,lake city vamc,08,2016-08-01,0,11487,10128,499,516,215,67,51,11,5.59,4.58,1.25
573,573BU,gainesville vadomiciliary,08,2016-08-01,0,1,1,0,0,0,0,0,0,,0.00,
573,573BY,jacksonville 1 vaclinic,08,2016-08-01,0,17942,13413,1292,1738,1024,333,100,42,5.87,12.47,3.81
573,573GA,valdosta,08,2016-08-01,0,1273,1221,22,26,4,0,0,0,1.07,3.29,0.07
573,573GD,ocala,08,2016-08-01,0,3763,3456,150,111,39,4,0,3,1.98,1.99,4.83
573,573GE,saint augustine,08,2016-08-01,0,2502,2131,199,138,30,4,0,0,2.43,5.54,3.78
573,573GF,tallahassee,08,2016-08-01,0,7634,6196,604,588,199,40,5,2,8.30,3.38,6.10
573,573GG,lecanto,08,2016-08-01,0,2167,1897,77,94,24,37,21,17,10.22,4.47,1.23
573,573GI,the villages,08,2016-08-01,0,7911,6942,469,337,125,13,5,20,4.78,3.30,2.09
573,573GJ,saint marys,08,2016-08-01,0,1158,1040,63,46,9,0,0,0,2.21,10.64,2.85
573,573GK,marianna,08,2016-08-01,0,1081,935,107,32,4,2,1,0,2.87,9.72,3.22
573,573GL,palatka,08,2016-08-01,0,928,841,38,39,9,0,1,0,3.27,0.58,1.08
573,573GM,waycross,08,2016-08-01,0,678,612,34,29,2,0,0,1,1.75,0.37,2.16
573,573GN,perry,08,2016-08-01,0,247,223,12,11,1,0,0,0,2.10,9.00,0.74
573,573MA,ides naval hospitaljacksonville,08,2016-08-01,0,18,16,0,2,0,0,0,0,,3.00,
573,573QJ,jacksonville 2,08,2016-08-01,0,1105,900,86,61,46,12,0,0,6.39,2.31,5.31
672,99999,"san juan, pr",08,2016-08-01,0,85158,76901,3301,3197,1071,367,189,132,2.06,5.23,2.65
672,672,san juan vamc,08,2016-08-01,1,59049,51468,2895,2973,1046,365,181,121,3.38,6.28,3.83
672,672B0,ponce,08,2016-08-01,0,10468,10374,59,24,10,1,0,0,0.47,0.21,0.35
672,672BZ,mayaguez,08,2016-08-01,0,9384,9115,169,78,4,0,7,11,0.34,1.54,1.66
672,672GA,st croix,08,2016-08-01,0,332,324,3,3,0,1,1,0,0.17,11.71,1.41
672,672GB,st thomas,08,2016-08-01,0,325,306,11,7,1,0,0,0,1.23,7.95,5.60
672,672GC,arecibo,08,2016-08-01,0,2569,2533,27,9,0,0,0,0,0.46,0.68,0.08
672,672GD,ceiba,08,2016-08-01,0,1968,1724,132,102,10,0,0,0,3.45,1.24,0.45
672,672GE,guayama,08,2016-08-01,0,1063,1057,5,1,0,0,0,0,0.31,0.00,0.46
673,99999,"tampa, fl",08,2016-08-01,0,74794,65645,4162,3720,997,198,31,41,2.27,4.37,2.51
673,673,james a haley veteranshospital,08,2016-08-01,1,58080,51271,2887,2886,826,154,29,27,2.21,4.27,1.55
673,673BZ,new port richey,08,2016-08-01,0,8605,7538,493,374,140,44,2,14,1.85,5.34,4.07
673,673GB,lakeland,08,2016-08-01,0,3893,3151,457,271,14,0,0,0,3.18,5.44,4.22
673,673GC,brooksville,08,2016-08-01,0,3094,2710,258,125,1,0,0,0,1.80,3.15,4.15
673,673GF,zephyrhills,08,2016-08-01,0,1070,923,67,64,16,0,0,0,3.89,0.08,2.99
673,673QK,tampa 1 va mobileclinic,08,2016-08-01,0,52,52,0,0,0,0,0,0,,0.00,
675,99999,"orlando, fl",08,2016-08-01,0,89639,76628,4537,5016,2439,684,194,141,4.64,5.99,2.74
675,675,orlando va medicalcenter,08,2016-08-01,1,35848,28753,2331,2817,1483,361,69,34,6.71,6.86,4.21
675,6759AA,orlando nursinghome,08,2016-08-01,0,2,2,0,0,0,0,0,0,,0.00,
675,675BU,orlando domiciliary,08,2016-08-01,0,38,38,0,0,0,0,0,0,,,
675,675GA,viera,08,2016-08-01,0,18905,15966,1015,1068,495,161,112,88,6.61,6.01,2.89
675,675GB,william v chappell jrva opc,08,2016-08-01,0,12738,12107,230,222,94,63,5,17,2.34,2.37,1.45
675,675GC,kissimee,08,2016-08-01,0,1623,1498,64,51,8,2,0,0,1.77,0.00,2.75
675,675GD,orange city,08,2016-08-01,0,1287,1209,39,36,3,0,0,0,1.78,0.73,1.63
675,675GE,tavares va clinic,08,2016-08-01,0,2205,2029,94,61,19,2,0,0,3.18,2.34,1.12
675,675GF,clermont,08,2016-08-01,0,1200,1102,54,42,1,0,1,0,2.99,3.56,3.01
675,675GG,lake baldwin,08,2016-08-01,0,15793,13924,710,719,336,95,7,2,3.88,5.87,2.63
581,99999,"huntington, wv",09,2016-08-01,0,26912,22374,1683,1927,676,217,30,5,4.57,6.83,2.60
581,581,huntington vamc,09,2016-08-01,1,22748,18802,1438,1654,603,216,30,5,4.79,7.17,2.35
581,581GA,prestonsburg,09,2016-08-01,0,1713,1456,116,129,12,0,0,0,3.54,1.98,3.91
581,581GB,charleston,09,2016-08-01,0,2451,2116,129,144,61,1,0,0,4.70,0.88,2.58
596,99999,"lexington, ky",09,2016-08-01,0,29676,24812,1936,2303,562,57,5,1,2.24,6.49,2.40
596,596,lexington vamc-leestown,09,2016-08-01,1,11789,10249,735,700,102,3,0,0,2.59,5.02,2.31
596,596A4,lexington-cooper dr,09,2016-08-01,0,13562,10597,1028,1462,420,50,4,1,,7.34,0.52
596,596BU,lexington domiciliary,09,2016-08-01,0,32,32,0,0,0,0,0,0,,,
596,596GA,somerset,09,2016-08-01,0,1759,1611,61,62,21,3,1,0,1.72,1.01,5.41
596,596GB,morehead,09,2016-08-01,0,663,623,30,10,0,0,0,0,1.32,8.06,0.00
596,596GC,hazard,09,2016-08-01,0,692,613,45,30,3,1,0,0,3.35,3.86,0.27
596,596GD,berea,09,2016-08-01,0,1179,1087,37,39,16,0,0,0,1.45,3.41,0.57
603,99999,"louisville, ky",09,2016-08-01,0,36525,32639,1915,1621,231,82,36,1,2.57,4.07,1.74
603,603,robley rex vamc,09,2016-08-01,1,19590,17070,1109,1070,224,81,36,0,2.54,4.35,2.43
603,603BU,louisville domiciliary,09,2016-08-01,0,9,9,0,0,0,0,0,0,,,0.00
603,603GA,fort knox,09,2016-08-01,0,1951,1641,144,164,1,0,0,1,4.15,3.80,2.44
603,603GB,new albany,09,2016-08-01,0,2892,2750,80,58,4,0,0,0,1.71,0.05,1.66
603,603GC,shively,09,2016-08-01,0,2861,2511,203,146,0,1,0,0,3.06,0.81,3.33
603,603GD,dupont,09,2016-08-01,0,2339,2232,71,36,0,0,0,0,2.94,0.00,0.70
603,603GE,newburg,09,2016-08-01,0,2803,2546,162,93,2,0,0,0,2.83,1.78,1.15
603,603GF,grayson county,09,2016-08-01,0,1960,1851,70,39,0,0,0,0,1.86,0.51,1.21
603,603GG,scott county,09,2016-08-01,0,1233,1174,47,12,0,0,0,0,1.39,0.94,1.63
603,603GH,carrollton,09,2016-08-01,0,799,778,18,3,0,0,0,0,0.89,0.07,1.24
603,603MA,ides fort knox,09,2016-08-01,0,88,77,11,0,0,0,0,0,,0.00,3.46
614,99999,"memphis, tn",09,2016-08-01,0,48332,44869,1676,1085,561,112,26,3,2.28,3.44,1.00
614,614,memphis vamc,09,2016-08-01,1,34943,32301,1159,851,498,107,25,2,1.20,3.50,1.31
614,614GA,tupelo,09,2016-08-01,0,1489,1389,80,19,1,0,0,0,2.35,0.00,0.00
614,614GB,jonesboro,09,2016-08-01,0,1083,1072,9,2,0,0,0,0,0.70,0.13,0.21
614,614GC,holly springs vaclinic,09,2016-08-01,0,819,762,56,1,0,0,0,0,3.90,0.00,2.51
614,614GD,savannah,09,2016-08-01,0,663,663,0,0,0,0,0,0,0.00,0.00,0.00
614,614GE,covington,09,2016-08-01,0,2668,2449,105,78,35,1,0,0,5.29,0.09,0.51
614,614GF,nonconnah boulevardva clinic,09,2016-08-01,0,3258,2983,151,95,24,3,1,1,3.48,0.60,0.00
614,614GG,jackson,09,2016-08-01,0,2376,2293,58,22,2,1,0,0,1.18,2.82,0.34
614,614GI,dyersburg,09,2016-08-01,0,714,692,17,4,1,0,0,0,1.89,0.00,0.67
614,614GN,helena,09,2016-08-01,0,319,265,41,13,0,0,0,0,4.56,,2.05
621,99999,"mountain home, tn",09,2016-08-01,0,40022,34127,2230,2297,987,267,58,56,5.11,6.23,1.58
621,621,james h quillen vamc,09,2016-08-01,1,26751,22617,1463,1625,775,189,50,32,6.32,5.86,1.23
621,621BU,vadom mountainhome,09,2016-08-01,0,120,118,2,0,0,0,0,0,1.03,,
621,621BY,william c tallent vaopc,09,2016-08-01,0,7185,6082,483,414,141,41,1,23,5.23,9.95,1.66
621,621GA,rogersville,09,2016-08-01,0,644,600,18,16,8,2,0,0,2.59,0.00,5.47
621,621GC,norton,09,2016-08-01,0,1469,1316,56,75,12,6,3,1,3.30,2.90,3.46
621,621GG,morristown,09,2016-08-01,0,915,870,36,5,4,0,0,0,1.22,2.82,3.72
621,621GI,sevierville,09,2016-08-01,0,1249,1101,54,70,23,1,0,0,4.19,4.15,1.30
621,621GJ,bristol,09,2016-08-01,0,1176,992,90,79,12,2,1,0,4.56,0.00,2.06
621,621GK,campbell county,09,2016-08-01,0,513,431,28,13,12,26,3,0,9.34,1.65,3.05
626,99999,"middle tennessee hcs, tn",09,2016-08-01,0,68674,59353,3096,3270,1736,820,285,114,7.64,5.46,3.25
626,626,nashville vamc,09,2016-08-01,1,32231,27461,1612,1822,734,348,171,83,10.39,5.73,3.17
626,626A4,alvin c york vamc,09,2016-08-01,0,18922,17272,552,524,285,198,64,27,4.70,4.90,0.99
626,626GA,dover,09,2016-08-01,0,426,243,32,39,56,38,18,0,25.82,0.00,6.33
626,626GC,bowling green,09,2016-08-01,0,1297,925,103,133,126,9,0,1,11.15,1.48,5.91
626,626GE,clarksville,09,2016-08-01,0,3505,3122,143,88,103,41,8,0,2.70,6.44,3.99
626,626GF,chattanooga,09,2016-08-01,0,6757,5658,360,342,246,134,14,3,7.38,6.71,4.62
626,626GG,tullahoma,09,2016-08-01,0,327,311,7,8,1,0,0,0,0.74,1.90,4.04
626,626GH,cookeville,09,2016-08-01,0,949,939,6,4,0,0,0,0,0.23,0.00,0.54
626,626GJ,hopkinsville,09,2016-08-01,0,1399,1003,100,153,91,42,10,0,9.94,0.93,13.57
626,626GK,mcminnville,09,2016-08-01,0,735,709,10,6,10,0,0,0,1.61,0.54,0.22
626,626GL,roane county,09,2016-08-01,0,413,342,32,29,9,1,0,0,5.74,1.76,2.71
626,626GM,maury county,09,2016-08-01,0,864,568,115,110,68,3,0,0,10.74,1.22,6.30
626,626GN,athens,09,2016-08-01,0,456,412,20,11,7,6,0,0,4.31,1.75,1.13
626,626MA,ides fort campbell,09,2016-08-01,0,393,388,4,1,0,0,0,0,,0.32,0.04
538,99999,"chillicothe, oh",10,2016-08-01,0,18243,14758,1018,1530,839,37,59,2,5.09,8.66,5.30
538,538,chillicothe vamc,10,2016-08-01,1,12192,9492,678,1238,689,34,59,2,8.14,9.31,6.15
538,538GA,athens,10,2016-08-01,0,1426,1211,78,114,23,0,0,0,2.22,6.40,8.05
538,538GB,portsmouth,10,2016-08-01,0,1349,1259,56,30,4,0,0,0,1.68,4.80,1.22
538,538GC,marietta,10,2016-08-01,0,828,704,17,56,51,0,0,0,6.80,7.54,1.29
538,538GD,lancaster,10,2016-08-01,0,1516,1239,147,63,64,3,0,0,4.00,9.37,5.62
538,538GE,cambridge,10,2016-08-01,0,932,853,42,29,8,0,0,0,0.77,3.76,3.68
539,99999,"cincinnati, oh",10,2016-08-01,0,37500,33665,1797,1399,505,107,24,3,2.95,4.07,0.92
539,539,cincinnati vamc,10,2016-08-01,1,25570,22373,1402,1194,469,107,24,1,4.67,4.76,0.63
539,539A4,cincinnati vamc-fortthomas,10,2016-08-01,0,952,947,2,2,1,0,0,0,,0.24,0.09
539,539BV,fort thomas prrtp,10,2016-08-01,0,16,16,0,0,0,0,0,0,,,0.00
539,539GA,bellevue,10,2016-08-01,0,1378,1293,52,28,5,0,0,0,2.77,0.84,3.13
539,539GB,clermont county,10,2016-08-01,0,3110,2826,176,93,14,0,0,1,2.12,2.58,1.29
539,539GC,dearborn,10,2016-08-01,0,1954,1911,30,10,2,0,0,1,1.08,1.21,0.84
539,539GD,florence,10,2016-08-01,0,1972,1877,60,28,7,0,0,0,1.56,2.35,2.27
539,539GE,hamilton,10,2016-08-01,0,2130,2094,21,15,0,0,0,0,0.17,0.63,0.46
539,539GF,georgetown,10,2016-08-01,0,407,317,54,29,7,0,0,0,5.43,0.21,4.29
539,539QA,cincinnati va mobileclinic,10,2016-08-01,0,11,11,0,0,0,0,0,0,,,
541,99999,"cleveland, oh",10,2016-08-01,0,88990,78348,3940,3943,2189,379,163,28,2.49,5.81,1.86
541,541,louis stokes clevelandvamc,10,2016-08-01,1,38050,32376,1854,2290,1369,136,23,2,2.91,6.34,3.63
541,541BY,canton,10,2016-08-01,0,6189,5032,408,448,195,57,49,0,5.95,10.24,0.64
541,541BZ,youngstown,10,2016-08-01,0,5615,4977,344,205,86,3,0,0,2.64,3.76,1.51
541,541GB,lorain,10,2016-08-01,0,3524,3422,81,18,3,0,0,0,0.88,1.04,0.19
541,541GC,sandusky,10,2016-08-01,0,1816,1763,20,22,11,0,0,0,1.17,0.90,0.13
541,541GD,david f winder vacboc,10,2016-08-01,0,4853,4770,16,29,35,3,0,0,0.70,0.49,0.42
541,541GE,mccafferty,10,2016-08-01,0,773,723,25,24,1,0,0,0,1.11,2.89,1.53
541,541GF,painesville,10,2016-08-01,0,2744,2637,61,45,1,0,0,0,1.23,0.51,0.20
541,541GG,akron,10,2016-08-01,0,7832,6882,303,306,240,37,62,2,2.15,7.85,2.44
541,541GH,east liverpool,10,2016-08-01,0,1450,1430,12,5,3,0,0,0,0.16,0.77,0.46
541,541GI,warren,10,2016-08-01,0,2095,1904,146,39,6,0,0,0,3.04,1.99,1.43
541,541GJ,new philadelphia,10,2016-08-01,0,1865,1847,10,4,4,0,0,0,0.32,0.65,0.30
541,541GK,ravenna,10,2016-08-01,0,1703,1663,12,10,18,0,0,0,0.58,1.04,0.14
541,541GL,parma,10,2016-08-01,0,10172,8734,646,468,198,125,1,0,4.80,5.14,2.61
541,541GM,cleveland va clinic-superior,10,2016-08-01,0,58,54,0,3,0,0,1,0,,,
541,541PA,cleveland prrtp oh,10,2016-08-01,0,9,9,0,0,0,0,0,0,,,
541,541QF,cuyahoga county 4va mobile clinic,10,2016-08-01,0,242,125,2,27,19,18,27,24,,39.09,
552,99999,"dayton, oh",10,2016-08-01,0,30436,26077,2009,1529,557,241,23,0,1.51,6.84,2.82
552,552,dayton vamc,10,2016-08-01,1,23077,19616,1547,1257,405,235,17,0,0.81,6.78,2.55
552,552GA,middletown,10,2016-08-01,0,1755,1586,98,48,23,0,0,0,1.15,5.06,1.55
552,552GB,lima,10,2016-08-01,0,2404,2199,77,58,60,5,5,0,2.13,10.34,2.32
552,552GC,richmond,10,2016-08-01,0,1738,1355,197,119,66,1,0,0,4.41,11.85,5.86
552,552GD,springfield,10,2016-08-01,0,1462,1321,90,47,3,0,1,0,1.20,3.22,4.27
757,99999,"columbus, oh",10,2016-08-01,0,35347,27676,2425,2781,1805,456,155,49,4.28,10.63,2.41
757,757,chalmers p wylieveterans oc,10,2016-08-01,1,28853,22286,1995,2326,1636,423,142,45,4.11,10.64,1.66
757,757GA,zanesville,10,2016-08-01,0,1364,1107,91,88,49,19,7,3,8.15,9.69,7.26
757,757GB,grove city,10,2016-08-01,0,1256,1159,43,34,20,0,0,0,1.30,4.77,1.44
757,757GC,marion,10,2016-08-01,0,1338,1119,92,87,36,4,0,0,3.14,12.98,3.97
757,757GD,newark,10,2016-08-01,0,1617,1177,170,190,63,10,6,1,5.42,12.53,6.73
757,757QA,columbus 1 vamobile clinic,10,2016-08-01,0,9,8,1,0,0,0,0,0,1.56,,
757,757QC,columbus va clinic,10,2016-08-01,0,910,820,33,56,1,0,0,0,,,2.13
506,99999,"ann arbor, mi",11,2016-08-01,0,41021,33611,1950,2850,1582,696,219,113,6.06,9.57,2.60
506,506,ann arbor vamc,11,2016-08-01,1,30385,25102,1334,2057,1079,531,175,107,5.27,9.08,3.06
506,506GA,toledo,11,2016-08-01,0,8121,6430,434,590,454,163,44,6,7.45,12.44,0.42
506,506GB,flint,11,2016-08-01,0,1143,917,102,80,42,2,0,0,6.40,1.55,5.10
506,506GC,jackson,11,2016-08-01,0,1372,1162,80,123,7,0,0,0,4.70,0.95,3.12
515,99999,"battle creek, mi",11,2016-08-01,0,26457,22527,1993,1580,328,25,4,0,2.20,4.96,2.70
515,515,battle creek vamc,11,2016-08-01,1,11908,10230,884,670,111,13,0,0,2.39,4.46,1.79
515,515BU,battle creekdomiciliary,11,2016-08-01,0,148,134,14,0,0,0,0,0,,,
515,515BY,wyoming,11,2016-08-01,0,10345,8415,892,808,214,12,4,0,2.81,5.78,3.84
515,515GA,muskegon,11,2016-08-01,0,1437,1324,76,36,1,0,0,0,1.40,1.29,1.65
515,515GB,lansing south,11,2016-08-01,0,1544,1408,84,51,1,0,0,0,1.38,0.94,3.98
515,515GC,benton harbor,11,2016-08-01,0,1075,1016,43,15,1,0,0,0,0.79,2.34,1.70
550,99999,"danville, il",11,2016-08-01,0,21689,18483,1090,1301,691,90,28,6,3.91,6.33,3.34
550,550,danville vamc,11,2016-08-01,1,11682,10177,542,648,290,19,5,1,0.88,5.91,0.74
550,550BY,bob michel va opc,11,2016-08-01,0,5281,4077,298,446,363,71,23,3,7.86,9.16,9.48
550,550GA,decatur,11,2016-08-01,0,1439,1271,85,58,25,0,0,0,5.35,2.71,1.24
550,550GC,lafayette,11,2016-08-01,0,1095,979,38,72,6,0,0,0,2.79,0.46,4.94
550,550GD,springfield,11,2016-08-01,0,1642,1485,88,65,2,0,0,2,2.75,1.57,1.11
550,550GF,charleston,11,2016-08-01,0,550,494,39,12,5,0,0,0,2.63,1.67,2.96
553,99999,"detroit, mi",11,2016-08-01,0,30369,24566,1839,2108,1136,409,226,85,5.37,8.94,1.71
553,553,john d dingell vamc,11,2016-08-01,1,28355,22870,1688,1969,1108,409,226,85,5.96,9.05,1.68
553,553GA,yale,11,2016-08-01,0,762,669,50,26,17,0,0,0,2.72,,0.18
553,553GB,pontiac,11,2016-08-01,0,1252,1027,101,113,11,0,0,0,4.31,5.15,3.95
583,99999,"indianapolis, in",11,2016-08-01,0,45789,38520,2152,3062,1565,461,19,10,2.64,6.22,4.30
583,583,richard l roudebushvamc,11,2016-08-01,1,41538,34536,2039,2962,1530,443,18,10,3.34,6.30,4.70
583,583GA,terre haute,11,2016-08-01,0,1485,1412,30,27,15,1,0,0,0.12,2.22,2.80
583,583GB,bloomington,11,2016-08-01,0,1470,1392,41,27,7,3,0,0,0.39,2.11,1.70
583,583GC,martinsville,11,2016-08-01,0,746,734,6,6,0,0,0,0,0.42,0.17,0.60
583,583GF,wakeman,11,2016-08-01,0,550,446,36,40,13,14,1,0,2.85,7.24,11.05
610,99999,"northern indiana hcs, in",11,2016-08-01,0,31599,26431,1724,2171,945,280,24,24,4.77,10.35,1.50
610,610,marion vamc,11,2016-08-01,1,9685,7948,496,879,301,55,6,0,8.29,8.17,1.17
610,610A4,fort wayne vamc,11,2016-08-01,0,12359,9542,887,1052,621,215,18,24,5.88,11.97,1.03
610,610BU,marion vadom,11,2016-08-01,0,37,37,0,0,0,0,0,0,,,
610,610GA,south bend,11,2016-08-01,0,2620,2450,117,36,8,9,0,0,1.84,1.43,2.01
610,610GB,muncie,11,2016-08-01,0,1784,1582,98,99,5,0,0,0,3.59,1.78,2.84
610,610GC,goshen,11,2016-08-01,0,964,914,29,17,4,0,0,0,1.64,0.14,2.19
610,610GD,peru,11,2016-08-01,0,793,670,49,72,2,0,0,0,3.54,1.24,0.23
610,610QA,fort wayne va clinic,11,2016-08-01,0,2837,2768,48,16,4,1,0,0,,,1.24
610,610QB,columbia place,11,2016-08-01,0,520,520,0,0,0,0,0,0,,,
655,99999,"saginaw, mi",11,2016-08-01,0,24362,21306,1172,1287,392,69,101,35,2.29,6.09,2.25
655,655,aleda e lutz vamc,11,2016-08-01,1,16108,13838,772,959,346,61,99,33,2.54,7.03,2.49
655,655GA,gaylord,11,2016-08-01,0,1214,1150,39,11,12,2,0,0,0.79,5.31,0.60
655,655GB,traverse city,11,2016-08-01,0,721,594,68,50,7,2,0,0,3.00,11.08,0.53
655,655GC,oscoda,11,2016-08-01,0,567,481,35,44,7,0,0,0,2.99,3.99,3.73
655,655GD,lt col clement vanwagoner va clinic,11,2016-08-01,0,865,808,29,20,6,1,0,1,1.31,2.29,1.89
655,655GE,clare,11,2016-08-01,0,1328,1161,69,97,1,0,0,0,3.63,1.72,2.46
655,655GF,bad axe,11,2016-08-01,0,694,671,13,9,1,0,0,0,1.59,0.39,0.58
655,655GG,cadillac,11,2016-08-01,0,1143,1069,31,33,9,1,0,0,1.17,2.59,0.82
655,655GH,cheboygan,11,2016-08-01,0,466,451,10,5,0,0,0,0,0.94,0.97,0.60
655,655GI,grayling,11,2016-08-01,0,579,498,46,32,2,0,1,0,2.14,4.25,5.30
655,655QB,grand traverse,11,2016-08-01,0,677,585,60,27,1,2,1,1,,2.15,3.25
537,99999,"jesse brown vamc (chicago), il",12,2016-08-01,0,40641,35265,2063,2140,734,272,151,16,3.58,6.58,1.93
537,537,jesse brown vamc,12,2016-08-01,1,30977,27090,1440,1549,494,241,147,16,4.12,6.19,1.48
537,537BY,adam benjamin jr vaopc,12,2016-08-01,0,7076,5918,447,444,232,31,4,0,3.06,9.53,2.53
537,537GA,chicago heights,12,2016-08-01,0,680,586,57,30,7,0,0,0,2.05,0.00,3.54
537,537GD,lakeside,12,2016-08-01,0,1378,1222,75,81,0,0,0,0,2.93,0.00,0.82
537,537HA,auburn gresham,12,2016-08-01,0,530,449,44,36,1,0,0,0,5.53,0.00,1.23
556,99999,captain james a lovell fhcc,12,2016-08-01,0,31415,29300,1245,802,66,2,0,0,2.40,2.23,1.49
556,556,captain james a lovellfhcc,12,2016-08-01,1,27335,25661,974,636,62,2,0,0,2.21,2.08,1.18
556,556GA,evanston,12,2016-08-01,0,711,653,28,26,4,0,0,0,1.85,8.46,0.93
556,556GC,mchenry,12,2016-08-01,0,2164,1866,188,110,0,0,0,0,3.46,8.67,2.66
556,556GD,kenosha,12,2016-08-01,0,1205,1120,55,30,0,0,0,0,2.18,1.79,2.86
578,99999,"hines, il",12,2016-08-01,0,50706,42687,2622,3209,1596,502,83,7,4.48,7.12,3.36
578,578,edward hines juniorhospital,12,2016-08-01,1,40138,33792,1949,2575,1282,462,71,7,5.63,7.18,3.14
578,578GA,joliet,12,2016-08-01,0,3839,3046,256,329,186,18,4,0,4.65,8.01,3.20
578,578GC,kankakee county,12,2016-08-01,0,1203,1024,80,65,30,2,2,0,2.58,4.83,5.46
578,578GD,aurora,12,2016-08-01,0,1606,1399,99,70,36,0,2,0,2.18,5.77,4.18
578,578GE,hoffman estates,12,2016-08-01,0,1260,1087,81,62,19,8,3,0,4.08,12.35,3.34
578,578GF,lasalle,12,2016-08-01,0,1194,1071,70,44,7,1,1,0,2.48,1.38,3.04
578,578GG,oak lawn,12,2016-08-01,0,1466,1268,87,64,36,11,0,0,3.56,3.22,4.00
585,99999,"iron mountain, mi",12,2016-08-01,0,11740,10636,620,432,43,9,0,0,1.96,3.11,1.19
585,585,oscar g johnson vamc,12,2016-08-01,1,7694,6756,513,385,33,7,0,0,3.55,3.24,1.73
585,585GA,hancock,12,2016-08-01,0,601,569,21,8,3,0,0,0,1.21,2.31,1.19
585,585GB,rhinelander,12,2016-08-01,0,1191,1134,40,15,2,0,0,0,1.74,1.97,0.26
