,Organization,Specialty,FY11,FY12,FY13,FY14,FY15,ID,Station,for_dups
2389,(V12) (695) MC MILWAUKEE WI,20 DERMATOLOGY,0.0,0.0,19.35,0.0,14.81,,695,695
2390,(V12) (695) MC MILWAUKEE WI,21 GEN INTERNAL MED,8.4,9.82,6.88,5.25,5.11,,695,695
2391,(V12) (695) MC MILWAUKEE WI,23 ALLERGY & IMMUNOLOGY,0.0,0.0,100.0,100.0,0.0,,695,695
2392,(V12) (695) MC MILWAUKEE WI,25 GASTROENTEROLOGY,39.13,9.16,18.32,18.32,17.52,,695,695
2393,(V12) (695) MC MILWAUKEE WI,26 PULMONARY DISEASES,0.0,52.17,0.0,32.0,0.0,,695,695
2394,(V12) (695) MC MILWAUKEE WI,27 NEPHROLOGY,0.0,20.0,0.0,0.0,0.0,,695,695
2395,(V12) (695) MC MILWAUKEE WI,28 RHEUMATOLOGY,0.0,0.0,0.0,0.0,36.36,,695,695
2396,(V12) (695) MC MILWAUKEE WI,29 ENDOCRIN AND METAB,0.0,0.0,0.0,25.0,55.81,,695,695
2397,(V12) (695) MC MILWAUKEE WI,30 NEUROLOGY,19.35,32.43,0.0,22.02,0.0,,695,695
2398,(V12) (695) MC MILWAUKEE WI,31 PSYCHIATRY,3.31,0.0,6.25,3.23,2.96,,695,695
2399,(V12) (695) MC MILWAUKEE WI,32 ANATOMIC PATHOLOGY,100.0,0.0,0.0,0.0,0.0,,695,695
2400,(V12) (695) MC MILWAUKEE WI,38 RADIOLOGY-DIAGNOSTIC,18.46,0.0,15.0,14.29,0.0,,695,695
2401,(V12) (695) MC MILWAUKEE WI,40 GERIATRICS,44.44,0.0,0.0,0.0,24.49,,695,695
2402,(V12) (695) MC MILWAUKEE WI,43 PATHOLOGY,0.0,25.53,0.0,0.0,0.0,,695,695
2403,(V12) (695) MC MILWAUKEE WI,44 PHYS MED & REHAB,17.27,8.45,9.09,0.0,8.51,,695,695
2404,(V12) (695) MC MILWAUKEE WI,49 FAMILY PRACTICE,35.29,0.0,0.0,0.0,0.0,,695,695
2405,(V12) (695) MC MILWAUKEE WI,E4 CARDIOVAS/THOR SGR,34.29,0.0,11.21,14.12,0.0,,695,695
2406,(V12) (695) MC MILWAUKEE WI,E5 NEUROSURGERY,0.0,77.42,0.0,0.0,46.15,,695,695
2407,(V12) (695) MC MILWAUKEE WI,H1 PSYCHIATRY FELW,0.0,100.0,0.0,0.0,0.0,,695,695
2408,(V12) (695) MC MILWAUKEE WI,H9 WOMEN VETS HLTH FELW,0.0,0.0,0.0,100.0,0.0,,695,695
2409,(V12) (695) MC MILWAUKEE WI,K6 HOSPITALIST,0.0,0.0,44.44,16.9,0.0,,695,695
2410,(V12) (695) MC MILWAUKEE WI,R3 HEMATOLOGY/ONCOLOGY,0.0,0.0,42.86,0.0,48.0,,695,695
2411,(V12) (695) MC MILWAUKEE WI,R4 VASCULAR SURGERY,0.0,0.0,20.69,0.0,0.0,,695,695
2457,(V15) (589) HCS KANSAS CITY MO,0602 Physician (All Specialties),5.91,8.22,5.9,7.58,9.88,589ka,589,589ka
2458,(V15) (589) HCS KANSAS CITY MO,01 ANESTHESIOLOGY,16.55,8.28,7.5,0.0,26.82,589ka,589,589ka
2459,(V15) (589) HCS KANSAS CITY MO,02 SURGERY,8.16,7.79,7.14,5.97,34.68,589ka,589,589ka
2460,(V15) (589) HCS KANSAS CITY MO,05 MEDICAL ONCOLOGY,0.0,100.0,0.0,0.0,0.0,589ka,589,589ka
2461,(V15) (589) HCS KANSAS CITY MO,06 OPHTHALMOLOGY,14.81,0.0,0.0,20.0,0.0,589ka,589,589ka
2462,(V15) (589) HCS KANSAS CITY MO,07 ORTHOPEDIC SURGERY,13.04,14.12,0.0,13.79,0.0,589ka,589,589ka
2463,(V15) (589) HCS KANSAS CITY MO,12 UROLOGY,25.0,0.0,0.0,0.0,36.92,589ka,589,589ka
2464,(V15) (589) HCS KANSAS CITY MO,13 PHYSIATRY,60.0,0.0,57.14,0.0,0.0,589ka,589,589ka
2465,(V15) (589) HCS KANSAS CITY MO,16 EMERGENCY MEDICINE,10.57,4.62,13.33,4.86,11.84,589ka,589,589ka
2466,(V15) (589) HCS KANSAS CITY MO,20 DERMATOLOGY,0.0,0.0,0.0,0.0,18.18,589ka,589,589ka
2467,(V15) (589) HCS KANSAS CITY MO,21 GEN INTERNAL MED,3.55,10.95,3.47,5.71,10.77,589ka,589,589ka
2468,(V15) (589) HCS KANSAS CITY MO,25 GASTROENTEROLOGY,0.0,0.0,0.0,0.0,18.75,589ka,589,589ka
2469,(V15) (589) HCS KANSAS CITY MO,26 PULMONARY DISEASES,0.0,10.17,0.0,12.24,0.0,589ka,589,589ka
2470,(V15) (589) HCS KANSAS CITY MO,29 ENDOCRIN AND METAB,0.0,0.0,0.0,46.15,0.0,589ka,589,589ka
2471,(V15) (589) HCS KANSAS CITY MO,30 NEUROLOGY,0.0,0.0,10.62,18.32,8.7,589ka,589,589ka
2472,(V15) (589) HCS KANSAS CITY MO,31 PSYCHIATRY,7.93,16.49,12.16,10.24,6.07,589ka,589,589ka
2473,(V15) (589) HCS KANSAS CITY MO,38 RADIOLOGY-DIAGNOSTIC,8.25,8.19,8.19,4.49,4.67,589ka,589,589ka
2474,(V15) (589) HCS KANSAS CITY MO,40 GERIATRICS,0.0,0.0,0.0,25.53,0.0,589ka,589,589ka
2475,(V15) (589) HCS KANSAS CITY MO,44 PHYS MED & REHAB,0.0,0.0,0.0,0.0,15.79,589ka,589,589ka
2476,(V15) (589) HCS KANSAS CITY MO,45 RADIOLOGY-INTERVENT,33.33,42.86,0.0,0.0,15.79,589ka,589,589ka
2477,(V15) (589) HCS KANSAS CITY MO,49 FAMILY PRACTICE,20.0,11.21,0.0,8.7,9.23,589ka,589,589ka
2478,(V15) (589) HCS KANSAS CITY MO,51 CHIEF OF STAFF,0.0,0.0,0.0,38.71,0.0,589ka,589,589ka
2479,(V15) (589) HCS KANSAS CITY MO,E4 CARDIOVAS/THOR SGR,0.0,0.0,16.0,15.19,0.0,589ka,589,589ka
2480,(V15) (589) HCS KANSAS CITY MO,E6 CARDIOLOGY NON-INTER,0.0,0.0,0.0,22.02,26.67,589ka,589,589ka
2481,(V15) (589) HCS KANSAS CITY MO,K6 HOSPITALIST,0.0,0.0,15.0,12.9,0.0,589ka,589,589ka
2482,(V15) (589) HCS KANSAS CITY MO,M9 CARDIOLOGY-INTERVEN,0.0,0.0,0.0,0.0,8.22,589ka,589,589ka
2483,(V15) (589) HCS KANSAS CITY MO,P1 PRIMARY CARE,8.96,15.06,10.67,15.86,12.03,589ka,589,589ka
2484,(V15) (589) HCS KANSAS CITY MO,R3 HEMATOLOGY/ONCOLOGY,0.0,0.0,0.0,15.0,19.35,589ka,589,589ka
2485,(V15) (589) HCS KANSAS CITY MO,R4 VASCULAR SURGERY,0.0,36.36,80.0,0.0,0.0,589ka,589,589ka
2486,(V15) (657) HCS ST LOUIS MO,0602 Physician (All Specialties),11.97,15.83,13.69,9.62,12.24,657st,657,657st
2487,(V15) (657) HCS ST LOUIS MO,01 ANESTHESIOLOGY,0.0,12.37,11.88,0.0,8.45,657st,657,657st
2488,(V15) (657) HCS ST LOUIS MO,02 SURGERY,0.0,5.41,25.42,6.0,10.91,657st,657,657st
2489,(V15) (657) HCS ST LOUIS MO,03 GYNECOLOGY,0.0,0.0,0.0,100.0,0.0,657st,657,657st
2490,(V15) (657) HCS ST LOUIS MO,06 OPHTHALMOLOGY,45.16,44.92,34.88,29.09,30.3,657st,657,657st
2491,(V15) (657) HCS ST LOUIS MO,07 ORTHOPEDIC SURGERY,41.38,32.14,39.02,26.47,42.11,657st,657,657st
2492,(V15) (657) HCS ST LOUIS MO,08 OTOLARYNGOLOGY,0.0,37.5,63.16,17.39,17.91,657st,657,657st
2493,(V15) (657) HCS ST LOUIS MO,09 PLASTIC SURGERY,100.0,0.0,0.0,0.0,0.0,657st,657,657st
2494,(V15) (657) HCS ST LOUIS MO,12 UROLOGY,0.0,15.19,13.95,0.0,36.36,657st,657,657st
2495,(V15) (657) HCS ST LOUIS MO,13 PHYSIATRY,0.0,27.91,22.22,0.0,0.0,657st,657,657st
2496,(V15) (657) HCS ST LOUIS MO,16 EMERGENCY MEDICINE,16.0,31.79,13.87,7.23,15.69,657st,657,657st
2497,(V15) (657) HCS ST LOUIS MO,18 HEMATOLOGY,100.0,0.0,0.0,0.0,0.0,657st,657,657st
2498,(V15) (657) HCS ST LOUIS MO,19 INFECTIOUS DISEASES,0.0,12.37,0.0,0.0,0.0,657st,657,657st
2499,(V15) (657) HCS ST LOUIS MO,20 DERMATOLOGY,0.0,17.39,0.0,0.0,16.0,657st,657,657st
2500,(V15) (657) HCS ST LOUIS MO,21 GEN INTERNAL MED,3.77,14.5,11.56,6.41,13.6,657st,657,657st
2501,(V15) (657) HCS ST LOUIS MO,25 GASTROENTEROLOGY,25.71,24.74,0.0,8.63,7.55,657st,657,657st
2502,(V15) (657) HCS ST LOUIS MO,26 PULMONARY DISEASES,0.0,20.69,0.0,0.0,0.0,657st,657,657st
2503,(V15) (657) HCS ST LOUIS MO,27 NEPHROLOGY,0.0,14.63,19.35,23.53,0.0,657st,657,657st
2504,(V15) (657) HCS ST LOUIS MO,28 RHEUMATOLOGY,0.0,0.0,0.0,0.0,30.77,657st,657,657st
2505,(V15) (657) HCS ST LOUIS MO,29 ENDOCRIN AND METAB,46.15,0.0,0.0,0.0,37.5,657st,657,657st
2506,(V15) (657) HCS ST LOUIS MO,30 NEUROLOGY,35.29,35.82,0.0,10.91,11.88,657st,657,657st
2507,(V15) (657) HCS ST LOUIS MO,31 PSYCHIATRY,16.18,9.84,11.28,6.44,8.6,657st,657,657st
2508,(V15) (657) HCS ST LOUIS MO,32 ANATOMIC PATHOLOGY,75.0,0.0,100.0,0.0,0.0,657st,657,657st
2509,(V15) (657) HCS ST LOUIS MO,36 PREVENTIVE MEDICINE,0.0,0.0,0.0,33.33,0.0,657st,657,657st
2510,(V15) (657) HCS ST LOUIS MO,38 RADIOLOGY-DIAGNOSTIC,8.76,8.96,0.0,8.16,0.0,657st,657,657st
2511,(V15) (657) HCS ST LOUIS MO,39 RADIOLOGY-THERAPEU,100.0,0.0,0.0,0.0,0.0,657st,657,657st
2512,(V15) (657) HCS ST LOUIS MO,40 GERIATRICS,66.67,0.0,0.0,0.0,15.0,657st,657,657st
2513,(V15) (657) HCS ST LOUIS MO,44 PHYS MED & REHAB,0.0,0.0,29.27,0.0,0.0,657st,657,657st
2514,(V15) (657) HCS ST LOUIS MO,45 RADIOLOGY-INTERVENT,0.0,25.0,22.64,20.34,0.0,657st,657,657st
2515,(V15) (657) HCS ST LOUIS MO,48 RESEARCH,0.0,0.0,100.0,0.0,0.0,657st,657,657st
2516,(V15) (657) HCS ST LOUIS MO,49 FAMILY PRACTICE,0.0,0.0,11.54,13.48,0.0,657st,657,657st
2517,(V15) (657) HCS ST LOUIS MO,51 CHIEF OF STAFF,0.0,0.0,0.0,35.29,0.0,657st,657,657st
2518,(V15) (657) HCS ST LOUIS MO,53 ASSOC CH/STAFF--EDUC,0.0,100.0,0.0,0.0,0.0,657st,657,657st
2519,(V15) (657) HCS ST LOUIS MO,"57 PHYS--ADMIN, OTHER",0.0,0.0,0.0,0.0,100.0,657st,657,657st
2520,(V15) (657) HCS ST LOUIS MO,E5 NEUROSURGERY,0.0,100.0,0.0,0.0,0.0,657st,657,657st
2521,(V15) (657) HCS ST LOUIS MO,E6 CARDIOLOGY NON-INTER,11.21,0.0,26.37,11.11,0.0,657st,657,657st
2522,(V15) (657) HCS ST LOUIS MO,G9 RADIATION ONCOLOGY,0.0,0.0,0.0,0.0,57.14,657st,657,657st
2523,(V15) (657) HCS ST LOUIS MO,K6 HOSPITALIST,0.0,69.57,13.04,49.59,25.26,657st,657,657st
2524,(V15) (657) HCS ST LOUIS MO,K9 MOHS SURGERY,0.0,0.0,0.0,0.0,100.0,657st,657,657st
2525,(V15) (657) HCS ST LOUIS MO,M9 CARDIOLOGY-INTERVEN,0.0,0.0,0.0,21.05,0.0,657st,657,657st
2526,(V15) (657) HCS ST LOUIS MO,P1 PRIMARY CARE,4.36,8.45,18.24,0.0,11.35,657st,657,657st
2527,(V15) (657) HCS ST LOUIS MO,R3 HEMATOLOGY/ONCOLOGY,31.58,70.59,0.0,15.38,21.24,657st,657,657st
2528,(V15) (657) HCS ST LOUIS MO,R4 VASCULAR SURGERY,0.0,0.0,0.0,27.91,0.0,657st,657,657st
2588,(V16) (492) V16HNJACKSON MS,0602 Physician (All Specialties),0.0,0.0,0.0,0.0,66.67,,492,492
2589,(V16) (492) V16HNJACKSON MS,P3 CHIEF MED OFCR VISN,0.0,0.0,0.0,0.0,100.0,,492,492
2590,(V16) (502) MC ALEXANDRIA LA,0602 Physician (All Specialties),10.49,13.9,9.36,20.61,11.46,,502,502
2591,(V16) (502) MC ALEXANDRIA LA,01 ANESTHESIOLOGY,0.0,0.0,0.0,100.0,0.0,,502,502
2592,(V16) (502) MC ALEXANDRIA LA,02 SURGERY,42.11,47.06,57.14,0.0,0.0,,502,502
2593,(V16) (502) MC ALEXANDRIA LA,06 OPHTHALMOLOGY,38.1,29.27,0.0,82.76,0.0,,502,502
2594,(V16) (502) MC ALEXANDRIA LA,07 ORTHOPEDIC SURGERY,0.0,0.0,100.0,0.0,0.0,,502,502
2595,(V16) (502) MC ALEXANDRIA LA,08 OTOLARYNGOLOGY,0.0,0.0,0.0,0.0,66.67,,502,502
2596,(V16) (502) MC ALEXANDRIA LA,12 UROLOGY,0.0,0.0,100.0,0.0,0.0,,502,502
2597,(V16) (502) MC ALEXANDRIA LA,16 EMERGENCY MEDICINE,0.0,0.0,0.0,22.64,0.0,,502,502
2598,(V16) (502) MC ALEXANDRIA LA,21 GEN INTERNAL MED,11.84,8.73,0.0,16.9,14.69,,502,502
2599,(V16) (502) MC ALEXANDRIA LA,30 NEUROLOGY,0.0,0.0,0.0,0.0,100.0,,502,502
2600,(V16) (502) MC ALEXANDRIA LA,31 PSYCHIATRY,0.0,14.29,0.0,16.44,0.0,,502,502
2601,(V16) (502) MC ALEXANDRIA LA,33 CLINICAL PATHOLOGY,0.0,0.0,0.0,100.0,0.0,,502,502
2602,(V16) (502) MC ALEXANDRIA LA,38 RADIOLOGY-DIAGNOSTIC,0.0,0.0,50.0,0.0,0.0,,502,502
2603,(V16) (502) MC ALEXANDRIA LA,44 PHYS MED & REHAB,0.0,0.0,0.0,44.44,66.67,,502,502
2604,(V16) (502) MC ALEXANDRIA LA,49 FAMILY PRACTICE,0.0,0.0,0.0,0.0,36.36,,502,502
2605,(V16) (502) MC ALEXANDRIA LA,51 CHIEF OF STAFF,0.0,0.0,0.0,100.0,0.0,,502,502
2606,(V16) (502) MC ALEXANDRIA LA,E6 CARDIOLOGY NON-INTER,0.0,100.0,0.0,0.0,0.0,,502,502
2607,(V16) (502) MC ALEXANDRIA LA,P1 PRIMARY CARE,0.0,43.64,0.0,36.36,0.0,,502,502
2608,(V16) (520) MC BILOXI MS,0602 Physician (All Specialties),9.71,8.73,3.96,9.26,12.39,,520,520
2609,(V16) (520) MC BILOXI MS,01 ANESTHESIOLOGY,28.57,0.0,0.0,0.0,0.0,,520,520
2610,(V16) (520) MC BILOXI MS,02 SURGERY,0.0,27.27,0.0,37.5,35.29,,520,520
2611,(V16) (520) MC BILOXI MS,05 MEDICAL ONCOLOGY,0.0,0.0,0.0,0.0,92.31,,520,520
2612,(V16) (520) MC BILOXI MS,06 OPHTHALMOLOGY,0.0,0.0,0.0,0.0,75.0,,520,520
2613,(V16) (520) MC BILOXI MS,08 OTOLARYNGOLOGY,33.33,0.0,52.17,0.0,0.0,,520,520
2614,(V16) (520) MC BILOXI MS,12 UROLOGY,0.0,0.0,0.0,44.44,0.0,,520,520
2615,(V16) (520) MC BILOXI MS,20 DERMATOLOGY,0.0,0.0,0.0,0.0,41.38,,520,520
2616,(V16) (520) MC BILOXI MS,21 GEN INTERNAL MED,27.27,0.0,23.53,0.0,0.0,,520,520
2617,(V16) (520) MC BILOXI MS,26 PULMONARY DISEASES,0.0,0.0,0.0,50.0,0.0,,520,520
2618,(V16) (520) MC BILOXI MS,30 NEUROLOGY,0.0,28.57,0.0,0.0,0.0,,520,520
2619,(V16) (520) MC BILOXI MS,31 PSYCHIATRY,15.38,20.96,10.08,9.38,19.2,,520,520
2620,(V16) (520) MC BILOXI MS,38 RADIOLOGY-DIAGNOSTIC,20.69,16.44,0.0,0.0,0.0,,520,520
2621,(V16) (520) MC BILOXI MS,40 GERIATRICS,0.0,0.0,0.0,54.55,25.0,,520,520
2622,(V16) (520) MC BILOXI MS,44 PHYS MED & REHAB,0.0,36.36,0.0,0.0,0.0,,520,520
2623,(V16) (520) MC BILOXI MS,46 NUCLEAR MEDICINE,52.17,0.0,0.0,0.0,0.0,,520,520
2624,(V16) (520) MC BILOXI MS,51 CHIEF OF STAFF,100.0,0.0,0.0,0.0,0.0,,520,520
2625,(V16) (520) MC BILOXI MS,E6 CARDIOLOGY NON-INTER,0.0,0.0,0.0,0.0,30.77,,520,520
2626,(V16) (520) MC BILOXI MS,K6 HOSPITALIST,0.0,0.0,0.0,0.0,40.0,,520,520
2627,(V16) (520) MC BILOXI MS,P1 PRIMARY CARE,4.24,6.63,2.19,13.02,13.33,,520,520
2628,(V16) (564) MC FAYETTEVILLE AR,0602 Physician (All Specialties),8.29,10.69,8.48,10.97,9.26,,564,564
2629,(V16) (564) MC FAYETTEVILLE AR,01 ANESTHESIOLOGY,0.0,0.0,0.0,200.0,0.0,,564,564
2630,(V16) (564) MC FAYETTEVILLE AR,02 SURGERY,0.0,50.0,0.0,0.0,0.0,,564,564
2631,(V16) (564) MC FAYETTEVILLE AR,06 OPHTHALMOLOGY,0.0,0.0,0.0,0.0,100.0,,564,564
2632,(V16) (564) MC FAYETTEVILLE AR,07 ORTHOPEDIC SURGERY,0.0,63.16,0.0,0.0,0.0,,564,564
2633,(V16) (564) MC FAYETTEVILLE AR,12 UROLOGY,0.0,0.0,0.0,80.0,0.0,,564,564
2634,(V16) (564) MC FAYETTEVILLE AR,20 DERMATOLOGY,0.0,0.0,0.0,0.0,100.0,,564,564
2635,(V16) (564) MC FAYETTEVILLE AR,21 GEN INTERNAL MED,0.0,0.0,15.0,0.0,14.2,,564,564
2636,(V16) (564) MC FAYETTEVILLE AR,25 GASTROENTEROLOGY,0.0,0.0,46.15,0.0,0.0,,564,564
2637,(V16) (564) MC FAYETTEVILLE AR,27 NEPHROLOGY,0.0,0.0,0.0,100.0,0.0,,564,564
2638,(V16) (564) MC FAYETTEVILLE AR,31 PSYCHIATRY,25.0,8.33,6.78,13.95,15.09,,564,564
2639,(V16) (564) MC FAYETTEVILLE AR,38 RADIOLOGY-DIAGNOSTIC,0.0,39.34,0.0,0.0,0.0,,564,564
2640,(V16) (564) MC FAYETTEVILLE AR,49 FAMILY PRACTICE,16.33,28.13,0.0,15.72,9.23,,564,564
2641,(V16) (564) MC FAYETTEVILLE AR,51 CHIEF OF STAFF,0.0,100.0,0.0,0.0,0.0,,564,564
2642,(V16) (564) MC FAYETTEVILLE AR,55 DIRECTOR,0.0,0.0,0.0,0.0,100.0,,564,564
2643,(V16) (564) MC FAYETTEVILLE AR,58 ASST CHIEF OF STAFF,0.0,0.0,100.0,0.0,0.0,,564,564
2644,(V16) (564) MC FAYETTEVILLE AR,CA CARDIOLOGY NON-INVAS,0.0,0.0,0.0,0.0,36.0,,564,564
2645,(V16) (564) MC FAYETTEVILLE AR,K6 HOSPITALIST,100.0,0.0,0.0,0.0,0.0,,564,564
2646,(V16) (564) MC FAYETTEVILLE AR,P1 PRIMARY CARE,7.0,3.91,16.29,13.87,0.0,,564,564
2647,(V16) (580) MC HOUSTON TX,0602 Physician (All Specialties),5.59,6.19,7.98,7.71,7.17,,580,580
2648,(V16) (580) MC HOUSTON TX,01 ANESTHESIOLOGY,13.33,0.0,5.71,10.81,0.0,,580,580
2649,(V16) (580) MC HOUSTON TX,02 SURGERY,13.95,12.63,0.0,21.43,35.56,,580,580
2650,(V16) (580) MC HOUSTON TX,03 GYNECOLOGY,38.71,0.0,0.0,0.0,0.0,,580,580
2651,(V16) (580) MC HOUSTON TX,06 OPHTHALMOLOGY,7.84,0.0,7.84,0.0,0.0,,580,580
2652,(V16) (580) MC HOUSTON TX,07 ORTHOPEDIC SURGERY,0.0,0.0,0.0,11.54,10.34,,580,580
2653,(V16) (580) MC HOUSTON TX,08 OTOLARYNGOLOGY,21.43,0.0,26.67,36.36,0.0,,580,580
2654,(V16) (580) MC HOUSTON TX,09 PLASTIC SURGERY,0.0,0.0,0.0,26.09,0.0,,580,580
2655,(V16) (580) MC HOUSTON TX,12 UROLOGY,0.0,13.33,0.0,25.53,11.65,,580,580
2656,(V16) (580) MC HOUSTON TX,16 EMERGENCY MEDICINE,0.0,0.0,0.0,100.0,0.0,,580,580
2657,(V16) (580) MC HOUSTON TX,18 HEMATOLOGY,0.0,100.0,0.0,0.0,0.0,,580,580
2658,(V16) (580) MC HOUSTON TX,19 INFECTIOUS DISEASES,0.0,0.0,26.67,0.0,0.0,,580,580
2659,(V16) (580) MC HOUSTON TX,21 GEN INTERNAL MED,5.29,0.0,4.78,0.0,3.99,,580,580
2660,(V16) (580) MC HOUSTON TX,23 ALLERGY & IMMUNOLOGY,0.0,54.55,0.0,52.17,0.0,,580,580
2661,(V16) (580) MC HOUSTON TX,25 GASTROENTEROLOGY,0.0,0.0,7.95,7.89,15.38,,580,580
2662,(V16) (580) MC HOUSTON TX,26 PULMONARY DISEASES,0.0,12.12,0.0,0.0,0.0,,580,580
2663,(V16) (580) MC HOUSTON TX,27 NEPHROLOGY,0.0,0.0,19.67,0.0,0.0,,580,580
2664,(V16) (580) MC HOUSTON TX,28 RHEUMATOLOGY,0.0,0.0,34.29,0.0,0.0,,580,580
2665,(V16) (580) MC HOUSTON TX,30 NEUROLOGY,7.79,7.27,7.06,6.32,0.0,,580,580
2666,(V16) (580) MC HOUSTON TX,31 PSYCHIATRY,2.03,4.03,17.85,6.94,8.53,,580,580
2667,(V16) (580) MC HOUSTON TX,38 RADIOLOGY-DIAGNOSTIC,0.0,0.0,5.97,0.0,5.74,,580,580
2668,(V16) (580) MC HOUSTON TX,40 GERIATRICS,0.0,10.91,0.0,10.26,0.0,,580,580
2669,(V16) (580) MC HOUSTON TX,45 RADIOLOGY-INTERVENT,30.77,0.0,27.91,0.0,0.0,,580,580
2670,(V16) (580) MC HOUSTON TX,46 NUCLEAR MEDICINE,128.57,54.55,0.0,0.0,0.0,,580,580
2671,(V16) (580) MC HOUSTON TX,E4 CARDIOVAS/THOR SGR,0.0,38.71,0.0,0.0,0.0,,580,580
2672,(V16) (580) MC HOUSTON TX,E5 NEUROSURGERY,0.0,0.0,23.08,28.57,0.0,,580,580
2673,(V16) (580) MC HOUSTON TX,E6 CARDIOLOGY NON-INTER,0.0,0.0,0.0,0.0,9.45,,580,580
2674,(V16) (580) MC HOUSTON TX,G9 RADIATION ONCOLOGY,48.0,33.33,0.0,0.0,0.0,,580,580
2675,(V16) (580) MC HOUSTON TX,H3 AMBULATORY CARE FELW,0.0,0.0,0.0,0.0,80.0,,580,580
2676,(V16) (580) MC HOUSTON TX,H7 HLTH SVCS RESCH FELW,0.0,0.0,52.17,0.0,0.0,,580,580
2677,(V16) (580) MC HOUSTON TX,K6 HOSPITALIST,0.0,0.0,29.27,19.35,0.0,,580,580
2678,(V16) (580) MC HOUSTON TX,K9 MOHS SURGERY,0.0,0.0,0.0,0.0,46.15,,580,580
2679,(V16) (580) MC HOUSTON TX,M9 CARDIOLOGY-INTERVEN,0.0,0.0,0.0,26.09,0.0,,580,580
2680,(V16) (580) MC HOUSTON TX,P1 PRIMARY CARE,8.41,14.51,5.99,10.06,10.99,,580,580
2681,(V16) (580) MC HOUSTON TX,R3 HEMATOLOGY/ONCOLOGY,0.0,31.17,0.0,0.0,41.86,,580,580
2682,(V16) (580) MC HOUSTON TX,R4 VASCULAR SURGERY,0.0,0.0,0.0,26.67,0.0,,580,580
2683,(V16) (586) MC JACKSON MS,0602 Physician (All Specialties),12.86,2.84,8.72,7.47,4.54,,586,586
2684,(V16) (586) MC JACKSON MS,01 ANESTHESIOLOGY,34.29,0.0,0.0,0.0,0.0,,586,586
2685,(V16) (586) MC JACKSON MS,02 SURGERY,0.0,0.0,16.22,0.0,0.0,,586,586
2686,(V16) (586) MC JACKSON MS,06 OPHTHALMOLOGY,22.22,0.0,0.0,0.0,0.0,,586,586
2687,(V16) (586) MC JACKSON MS,07 ORTHOPEDIC SURGERY,0.0,0.0,50.0,0.0,0.0,,586,586
2688,(V16) (586) MC JACKSON MS,08 OTOLARYNGOLOGY,29.27,37.5,70.59,0.0,0.0,,586,586
2689,(V16) (586) MC JACKSON MS,09 PLASTIC SURGERY,100.0,0.0,0.0,0.0,0.0,,586,586
2690,(V16) (586) MC JACKSON MS,11 THORACIC SURGERY,0.0,0.0,0.0,63.16,0.0,,586,586
2691,(V16) (586) MC JACKSON MS,12 UROLOGY,0.0,0.0,14.29,0.0,16.67,,586,586
2692,(V16) (586) MC JACKSON MS,16 EMERGENCY MEDICINE,34.29,0.0,0.0,0.0,0.0,,586,586
2693,(V16) (586) MC JACKSON MS,18 HEMATOLOGY,0.0,0.0,38.71,0.0,0.0,,586,586
2694,(V16) (586) MC JACKSON MS,21 GEN INTERNAL MED,11.69,8.19,4.29,7.77,0.0,,586,586
2695,(V16) (586) MC JACKSON MS,25 GASTROENTEROLOGY,0.0,0.0,0.0,0.0,57.14,,586,586
2696,(V16) (586) MC JACKSON MS,26 PULMONARY DISEASES,14.63,0.0,0.0,0.0,0.0,,586,586
2697,(V16) (586) MC JACKSON MS,27 NEPHROLOGY,0.0,0.0,0.0,60.0,0.0,,586,586
2698,(V16) (586) MC JACKSON MS,28 RHEUMATOLOGY,30.77,0.0,33.33,42.86,0.0,,586,586
2699,(V16) (586) MC JACKSON MS,31 PSYCHIATRY,21.18,8.0,8.11,13.87,7.27,,586,586
2700,(V16) (586) MC JACKSON MS,38 RADIOLOGY-DIAGNOSTIC,0.0,0.0,11.54,11.21,0.0,,586,586
2701,(V16) (586) MC JACKSON MS,39 RADIOLOGY-THERAPEU,100.0,0.0,0.0,0.0,0.0,,586,586
2702,(V16) (586) MC JACKSON MS,40 GERIATRICS,100.0,0.0,0.0,0.0,0.0,,586,586
2703,(V16) (586) MC JACKSON MS,43 PATHOLOGY,31.58,0.0,0.0,0.0,0.0,,586,586
2704,(V16) (586) MC JACKSON MS,44 PHYS MED & REHAB,21.43,0.0,0.0,58.54,0.0,,586,586
2705,(V16) (586) MC JACKSON MS,49 FAMILY PRACTICE,0.0,0.0,0.0,0.0,40.91,,586,586
2706,(V16) (586) MC JACKSON MS,E4 CARDIOVAS/THOR SGR,0.0,0.0,0.0,100.0,0.0,,586,586
2707,(V16) (586) MC JACKSON MS,E6 CARDIOLOGY NON-INTER,0.0,0.0,52.17,0.0,0.0,,586,586
2708,(V16) (586) MC JACKSON MS,K6 HOSPITALIST,57.14,0.0,0.0,0.0,0.0,,586,586
2709,(V16) (586) MC JACKSON MS,P1 PRIMARY CARE,0.0,0.0,24.49,0.0,0.0,,586,586
2710,(V16) (586) MC JACKSON MS,R4 VASCULAR SURGERY,0.0,0.0,0.0,0.0,27.27,,586,586
2711,(V16) (598) MC LITTLE ROCK AR,0602 Physician (All Specialties),10.34,9.9,7.99,9.26,8.28,,598,598
2712,(V16) (598) MC LITTLE ROCK AR,01 ANESTHESIOLOGY,0.0,0.0,7.23,16.0,24.66,,598,598
